stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,ObjectId
12905,MOROSS @ MALLINA, ,42.421321,-82.921786, , ,985
12931,SCHOENHERR @ COLLINGHAM, ,42.447318,-82.985586, , ,986
13086,JEFFERSON @ ST MARON (MACDOUGALL), ,42.340005,-83.01868, , ,987
13953,WOODWARD @ RALSTON, ,42.435723,-83.117273, , ,988
13987,WOODWARD & ERSKINE, ,42.345513,-83.056413, , ,989
13993,MICHIGAN @ FIRST, ,42.331558,-83.054711, , ,990
14005,GRATIOT @ I-75 FISHER, ,42.345091,-83.037705, , ,991
14031,GRATIOT @ SEMINOLE, ,42.381371,-83.013226, , ,992
14073,GRATIOT @ LAPPIN, ,42.43678,-82.976798, , ,993
14075,GRATIOT @ PINEWOOD, ,42.43833,-82.975748, , ,994
14139,MICHIGAN @ WEIR, ,42.328648,-83.153846, , ,995
14153,MICHIGAN @ CICOTTE, ,42.331128,-83.123186, , ,996
15475,HARPER @ BARRETT, ,42.398918,-82.983838, , ,997
15478,HARPER @ ANNSBURY, ,42.400508,-82.978466, , ,998
15496,HARPER @ KENSINGTON, ,42.413151,-82.94156, , ,999
16023,VAN DYKE @ X FROM BLISS, ,42.436565,-83.024401, , ,1000
20167,GRATIOT @ 13 MILE RD, ,42.525311,-82.918051, , ,1001
20254,11 MILE RD @ DORCHESTER, ,42.490391,-83.121915, , ,1002
20452,12 MILE RD @ WILDBROOK, ,42.501343,-83.279826, , ,1003
20540,12 MILE @ DIAMOND PLAZA, ,42.500803,-83.303335, , ,1004
20542,NORTHWESTERN @ FRANKLIN, ,42.502376,-83.310805, , ,1005
20560,GREENFIELD @  COUNTRY COURT APTS, ,42.478598,-83.202135, , ,1006
20604,LAHSER @ 12 MILE RD, ,42.500993,-83.262025, , ,1007
20659,FORT ST @ CATALPA, ,42.200681,-83.180581, , ,1008
20682,NORTHLINE @ WESTMINSTER, ,42.213278,-83.215946, , ,1009
20686,NORTHLINE @ PEARL, ,42.213603,-83.196618, , ,1010
20824,GREATER MACK @ COLONY, ,42.463475,-82.899168, , ,1011
20827,GREATER MACK @ GAUKLER, ,42.457268,-82.90195, , ,1012
20919,E JEFFERSON @  EUCLID, ,42.523651,-82.876153, , ,1013
21019,SCHOENHERR @ CARLISLE, ,42.557825,-82.987606, , ,1014
21105,EUREKA RD @ GULLEY, ,42.197168,-83.28032, , ,1015
21206,NORTHLINE & X  FROM EMPIRE, ,42.212945,-83.234766, , ,1016
21223,TELEGRAPH @ CHAMPAIGN, ,42.247776,-83.2701, , ,1017
21226,TELEGRAPH @ BASKE NS, ,42.239258,-83.269971, , ,1018
21348,E. MAPLE RD @ STEPHENSON, ,42.54886,-83.120595, , ,1019
21398,ORCHARD LK RD  @  MAPLE NS, ,42.541213,-83.360515, , ,1020
21548,9 MILE RD @ WARNER, ,42.461948,-83.073865, , ,1021
21658,12 MILE RD @ MILTON, ,42.50581,-83.056873, , ,1022
82,JEFFERSON &  WEST RD., ,42.142563,-83.177481, , ,1023
176,MERRIMAN & SMITH, ,42.246545,-83.347888, , ,1024
261,MICHIGAN & SCHAEFER, ,42.32195,-83.17664, , ,1025
327,MEIJER - WARREN/NEWBURGH, ,42.333171,-83.407556, , ,1026
563,AMERICAN DR & FRANKLIN, ,42.4916,-83.299743, , ,1027
625,8 MILE RD. & COOLIDGE, ,42.445625,-83.181646, , ,1028
1069,LAKESHORE & FISHER, ,42.386361,-82.901981, , ,1029
1138,10 MILE RD. & GREENFIELD SE, ,42.473798,-83.20107, , ,1030
1168,12 MILE RD. & EVERGREEN NW, ,42.502035,-83.243, , ,1031
1184,12 MILE RD. & CAMPBELL SE, ,42.504276,-83.124505, , ,1032
1267,15 MILE RD. & HARPER, ,42.555361,-82.870988, , ,1033
1268,15 MILE RD. & GRATIOT NW, ,42.554773,-82.900345, , ,1034
1273,15 MILE RD. & DEQUINDRE NW, ,42.549471,-83.088775, , ,1035
1643,ROYAL OAK TRANSIT CENTER SHERMAN SIDE, ,42.488516,-83.14749, , ,1036
1653,WOODWARD & 11 MILE RD., ,42.489208,-83.158806, , ,1037
1697,JOHN R & 10 MILE RD., ,42.475515,-83.1047, , ,1038
1740,DTE ENERGY, ,42.332423,-83.056746, , ,1039
10749,CHERRY HILL @ S. HIGHLAND, ,42.312603,-83.268971, , ,1040
10841,SOUTHFIELD @ 3RD, ,42.243246,-83.152018, , ,1041
10851,ORCHARD LAKE @ OAKLAND DR, ,42.491505,-83.358441, , ,1042
11030,PERRY & GLENWOOD, ,42.65018,-83.284675, , ,1043
11058,HURON @ WOODWARD, ,42.63833,-83.294846, , ,1044
11079,GRATIOT @ 11 MILE RD (I-, ,42.493468,-82.939381, , ,1045
11138,GREENFIELD @ GEORGE WASHING, ,42.471795,-83.201816, , ,1046
11177,SCHOENHERR @  PERNELL, ,42.589948,-82.991103, , ,1047
11215,W. MAPLE RD @ BLOOMFIELD LAN, ,42.54367,-83.33255, , ,1048
11266,CENTRAL CITY @ NANKIN BLVD, ,42.341801,-83.394728, , ,1049
11345,15 MILE RD X FROM WURFEL, ,42.554486,-82.915508, , ,1050
11534,12 MILE RD @ XROCK CREEK DR, ,42.502121,-83.230966, , ,1051
11670,13 MILE RD @ XHUNTLEY, ,42.516928,-83.226533, , ,1052
11693,TELEGRAPH @  IFO PAGE TOYOTA, ,42.446658,-83.27776, , ,1053
11750,VAN DYKE @ 18 1/2 MILE RD, ,42.603148,-83.031156, , ,1054
11936,ALLEN RD @ DASHER, ,42.261295,-83.204185, , ,1055
20204,12 MILE RD @ XMICHIGAN, ,42.509935,-82.92228, , ,1056
12043,SOUTHFIELD @ BEVERLY, ,42.52447,-83.223465, , ,1057
12053,SOUTHFIELD @ 31333, ,42.519756,-83.223591, , ,1058
12064,13 MILE RD @ PIERCE, ,42.517333,-83.214166, , ,1059
12112,W. MAPLE RD @ FAIRFAX, ,42.546245,-83.234655, , ,1060
12140,W. MAPLE RD @ SHERINGHAM, ,42.544711,-83.294243, , ,1061
12325,GARFIELD @ CANAL RD, ,42.60457,-82.952638, , ,1062
12382,HARPER @ MANILA, ,42.549876,-82.874071, , ,1063
12393,15 MILE RD @ BRIAN, ,42.554296,-82.915826, , ,1064
12546,MICHIGAN & X FROM NOWLIN, ,42.302955,-83.25988, , ,1065
12587,TELEGRAPH @ YALE, ,42.289143,-83.270815, , ,1066
12890,MICHIGAN @ MARTIN, ,42.33124,-83.128368, , ,1067
12934,SCHOENHERR @ STATE FAIR, ,42.441921,-82.985396, , ,1068
13001,TELEGRAPH @ CURTIS, ,42.421536,-83.27776, , ,1069
13090,JEFFERSON @ CONNER CREEK, ,42.369616,-82.96138, , ,1070
14167,MICHIGAN @ 25TH, ,42.33155,-83.093511, , ,1071
15480,HARPER @ DICKERSON, ,42.402185,-82.972823, , ,1072
16020,VAN DYKE @ SUZANNE, ,42.435913,-83.02421, , ,1073
16248,VAN DYKE @ DAVISON, ,42.424668,-83.023796, , ,1074
16250,VAN DYKE @ McNICHOLS, ,42.419168,-83.023765, , ,1075
16524,VAN DYKE @ WHIPPLE, ,42.379623,-83.015341, , ,1076
16638,FORT @ GREEN, ,42.302613,-83.112695, , ,1077
16647,FORT @ 14TH, ,42.320685,-83.070908, , ,1078
16658,FORT @ 1ST, ,42.328745,-83.052168, , ,1079
18445,KELLY @ TOEPFER, ,42.457363,-82.934423, , ,1080
18676,WOODWARD @ MARSHALL, ,42.453835,-83.130338, , ,1081
18707,WOODWARD @ FIELDING, ,42.449821,-83.127573, , ,1082
18711,WOODWARD @ MARSHALL, ,42.454733,-83.130243, , ,1083
18802,FORD RD @ BRANDT, ,42.325461,-83.33487, , ,1084
18815,FORD RD @ BRANDT, ,42.325573,-83.336698, , ,1085
18874,CHARLEVOIX @ UNIVERSITY, ,42.395986,-82.914156, , ,1086
18875,CHARLEVOIX @ NEFF, ,42.395065,-82.916748, , ,1087
18922,CHALFONTE @ FISHER, ,42.403591,-82.911853, , ,1088
18936,KERCHEVAL @ YORKSHIRE, ,42.387713,-82.923121, , ,1089
18939,KERCHEVAL @ DEVONSHIRE, ,42.384733,-82.93145, , ,1090
18951,KERCHEVAL @ GRAYTON, ,42.388555,-82.920531, , ,1091
18971,CHARLEVOIX @ AUDUBON, ,42.39071,-82.928891, , ,1092
19016,VERNIER @ HELEN, ,42.444298,-82.910883, , ,1093
19247,JOHN R @ TUCKER, ,42.466605,-83.104065, , ,1094
19248,JOHN R @ WOODWARD HTS, ,42.469173,-83.10416, , ,1095
19276,WOODWARD @ FORD, ,42.405428,-83.097135, , ,1096
19413,MIDDLEBELT @ AVONDALE, ,42.304401,-83.330006, , ,1097
19418,MIDDLEBELT @ BIRCHWOOD, ,42.305618,-83.330291, , ,1098
19681,11 MILE RD @ NANTON, ,42.490885,-83.0879, , ,1099
19726,JOHN R @ BARRETT, ,42.47886,-83.104906, , ,1100
19861,10 MILE RD @ KIPLING, ,42.474886,-83.18624, , ,1101
402,TELEGRAPH & VAN BORN, ,42.2698,-83.270036, , ,1102
924,MACOMB CC CENTER CAMPUS, ,42.625044,-82.954918, , ,1103
20160,GRATIOT @ DELAWARE, ,42.51262,-82.926268, , ,1104
10172,WOODWARD @ W 4TH ST, ,42.486498,-83.155706, , ,1105
20321,MAIN ST @ WILLIS, ,42.494143,-83.144548, , ,1106
19872,GREENFIELD @ OAK PARK BLVD, ,42.466908,-83.201276, , ,1107
10737,15 MILE RD @ GROSEBECK, ,42.55413,-82.922978, , ,1108
11715,TOLEDO @ BREST, ,42.221575,-83.193933, , ,1109
10900,SOUTHFIELD @ FERRIS, ,42.248953,-83.172188, , ,1110
10943,GRATIOT @ ROBERTSON, ,42.58998,-82.879951, , ,1111
11115,BERG @ CIVIC CENTER D, ,42.479646,-83.27927, , ,1112
11217,W. MAPLE RD X FROM COUNTRY CLUB L, ,42.54387,-83.329433, , ,1113
11224,SCHOENHERR @ 11 MILE RD (I-696), ,42.493778,-82.987018, , ,1114
11282,ALLEN RD @ UNIVERSITY, ,42.268916,-83.19797, , ,1115
11287,COODIDGE @ BEVERLY, ,42.501828,-83.183745, , ,1116
11484,GARFIELD @  X FROM FRASER HIGH, ,42.548598,-82.950143, , ,1117
11499,CHARLEVOIX @ YORKSHIRE, ,42.391861,-82.925665, , ,1118
11568,JOHN R @ DARTMOUTH, ,42.508273,-83.106036, , ,1119
11630,10 MILE RD @ XROSALIND, ,42.48006,-82.934136, , ,1120
11644,13 MILE RD @ FAIRMONT, ,42.517746,-83.19976, , ,1121
11673,CIVIC CTR DR @ LAHSER, ,42.479043,-83.261771, , ,1122
11676,FRANKLIN @ VILLAGE GREENS, ,42.488238,-83.293115, , ,1123
11818,CHICAGO RD @ MAPLE, ,42.548685,-83.113808, , ,1124
11986,11 MILE RD @ HENLEY, ,42.48889,-83.178928, , ,1125
12015,WOODWARD @ OXFORD, ,42.494008,-83.1634, , ,1126
12081,BOWERS & S OLD WOODWARD, ,42.542908,-83.20997, , ,1127
12200,VAN DYKE @ BUSCH NS, ,42.485028,-83.027341, , ,1128
12250,GRATIOT @ ALMA, ,42.664978,-82.840803, , ,1129
12959,MOROSS @ EDGEFIELD, ,42.422998,-82.92584, , ,1130
12996,TELEGRAPH @ MCNICHOLS, ,42.415036,-83.276886, , ,1131
13887,VAN DYKE @ 7 MILE SE, ,42.432671,-83.024115, , ,1132
14022,GRATIOT @ MT ELLIOT, ,42.364253,-83.024576, , ,1133
14394,VAN DYKE @ JORDAN, ,42.403551,-83.022955, , ,1134
14649,VAN DYKE @ FORESTLAWN, ,42.413875,-83.023368, , ,1135
15470,HARPER & MONTCLAIR, ,42.395278,-82.995903, , ,1136
15484,HARPER @ LAKEVIEW ST SE, ,42.40329,-82.969056, , ,1137
15493,HARPER @ DEVONSHIRE, ,42.409385,-82.946455, , ,1138
16243,VAN DYKE @ DOYLE, ,42.417095,-83.023495, , ,1139
18008,JEFFERSON @ LILLIBRIDGE, ,42.365913,-82.97319, , ,1140
18023,JEFFERSON @ LAKEWOOD, ,42.372946,-82.944483, , ,1141
18032,JEFFERSON @ MANISTIQUE, ,42.374131,-82.941623, , ,1142
18224,MOROSS & MACK NW, ,42.417635,-82.911756, , ,1143
18483,GRAND RIVER @ 9 MILE RD NE, ,42.454375,-83.351431, , ,1144
18499,GRAND RIVER @ WILMARTH RD., ,42.467543,-83.382283, , ,1145
18558,12 MILE RD @ WHITE PLAINS, ,42.498323,-83.393838, , ,1146
18579,11 MILE RD @ BEECHAM, ,42.48529,-83.331405, , ,1147
18604,ORCHARD LAKE @ BOND, ,42.516546,-83.359411, , ,1148
18607,ORCHARD LAKE IFO, ,42.523976,-83.359888, , ,1149
18689,9 MILE RD @ HILTON, ,42.460805,-83.12255, , ,1150
18750,GARFIELD @ KLEIN, ,42.542295,-82.94984, , ,1151
18864,KERCHEVAL @ WASHINGTON, ,42.392855,-82.908736, , ,1152
18907,MACK @ LITTLESTONE, ,42.425915,-82.909896, , ,1153
18911,CHALFONTE @ CALVIN, ,42.410243,-82.908483, , ,1154
19000,MACK @ FLEETWOOD, ,42.439625,-82.907878, , ,1155
19253,8 MILE RD @ HUGHES, ,42.447238,-83.090586, , ,1156
19414,MIDDLEBELT @ EMERSON, ,42.306786,-83.330133, , ,1157
19444,FORT ST @ CICOTTE, ,42.256098,-83.171791, , ,1158
19733,JOHN R @ UNIVERSITY, ,42.493308,-83.105241, , ,1159
19878,GREENFIELD @  XMEADWOWOOD, ,42.485925,-83.202071, , ,1160
19900,WOODWARD @ M. L. KING, ,42.615045,-83.27463, , ,1161
20138,GRATIOT @ CONNECTICUT, ,42.51142,-82.927731, , ,1162
20163,GRATIOT @ GLENN, ,42.517293,-82.92328, , ,1163
20202,12 MILE RD @ GALLOWAY, ,42.509735,-82.932038, , ,1164
20318,MAIN ST @ EUCLID, ,42.502313,-83.144913, , ,1165
20319,MAIN ST @ CATALPA, ,42.498521,-83.144771, , ,1166
20328,WOODWARD @ HUDSON NS, ,42.481285,-83.150795, , ,1167
20372,FRANKLIN @ CENTER ROAD, ,42.489771,-83.295053, , ,1168
20467,9 MILE RD @ BRACE LEDERLE SCH, ,42.458698,-83.229091, , ,1169
20558,GREENFIELD @  XLINCOLN CENTER, ,42.483478,-83.202293, , ,1170
20575,SOUTHFIELD @  SOUTHFIELD PLAZA, ,42.508465,-83.222701, , ,1171
20584,TELEGRAPH & IFO SHAW, ,42.45207,-83.277966, , ,1172
20650,FORT ST @ WESLEY, ,42.2183,-83.181328, , ,1173
20685,NORTHLINE @ FORD LINE, ,42.21358,-83.199528, , ,1174
20690,CAMBRIDGE @ TRENTON, ,42.189721,-83.192756, , ,1175
20732,HARPER @ ERBEN, ,42.492998,-82.897451, , ,1176
20763,HARPER @ MADISON, ,42.485091,-82.899406, , ,1177
20854,LITTLE MACK @ MARTIN RD, ,42.503386,-82.907926, , ,1178
20898,E JEFFERSON @ X FROM TROMBLEY, ,42.472971,-82.888933, , ,1179
20926,E JEFFERSON @  COTTRELL, ,42.541731,-82.86037, , ,1180
20963,HALL RD @ MALOW, ,42.625425,-83.025958, , ,1181
52,EUREKA  & FORT STREET, ,42.199473,-83.181106, , ,1182
112,FORT & PENNSYLVANIA SW, ,42.184533,-83.189831, , ,1183
248,MICHIGAN & X FROM NEWBURGH, ,42.279653,-83.405601, , ,1184
913,SCHOENHERR & 9 MILE RD., ,42.463561,-82.986191, , ,1185
914,SCHOENHERR & 8 MILE RD NS, ,42.45037,-82.985746, , ,1186
1051,GREATER MACK & 10 MILE RD., ,42.478208,-82.893351, , ,1187
1143,11 MILE RD. & CAMPBELL, ,42.490328,-83.123981, , ,1188
1165,12 MILE RD. & COOLIDGE NW, ,42.50333,-83.184586, , ,1189
1176, FARMINGTON RD. @ 12 MILE RD, ,42.497762,-83.378206, , ,1190
1240,13 MILE RD. & EVERGREEN, ,42.516681,-83.24327, , ,1191
1639,12 MILE RD. & MAIN, ,42.504013,-83.144978, , ,1192
1727,OCC AUBURN HILLS, ,42.646063,-83.226533, , ,1193
10047,E MAPLE RD @ ELM, ,42.546896,-83.20811, , ,1194
10137,TELEGRAPH @ FORD RD SE, ,42.32632,-83.272308, , ,1195
10181,W JEFFERSON @ GLENWOOD SW, ,42.258785,-83.138525, , ,1196
10402,SUMMIT DR @ MALL DR E, ,42.64875,-83.332453, , ,1197
10614,CENTRAL CITY @ WOODVIEW, ,42.34076,-83.397541, , ,1198
10665,FEATHERSTONE & CHRYSLER DR, ,42.649576,-83.234035, , ,1199
10712,10 MILE RD @ CENTERLINE MUNICIPAL BLDG, ,42.477191,-83.0337, , ,1200
10882,FORT ST @ MONTIE (GREYHO, ,42.259681,-83.169518, , ,1201
11086,MAIN ST @  X FROM CROOKS, ,42.499666,-83.14466, , ,1202
11278,FORD AVE @ LINBERG, ,42.214065,-83.16065, , ,1203
11412,TELEGRAPH @ XBENNETT, ,42.419311,-83.277045, , ,1204
11444,12 MILE RD @ SCHROEDER, ,42.497973,-83.409001, , ,1205
11496,MACK @ SEVERN, ,42.423643,-82.9102, , ,1206
11524,MICHIGAN & IFO AMERICAN FURNITURE, ,42.288293,-83.333391, , ,1207
11647,WASHINGTON  & WOODWARD, ,42.476548,-83.146043, , ,1208
11825,GOLFVIEW & DORCHESTER NW, ,42.558238,-83.184745, , ,1209
20294,GREENFIELD @ N VERONA, ,42.52637,-83.20401, , ,1210
936,GRATIOT & FRAZHO, ,42.487865,-82.942418, , ,1211
20192,12 MILE RD @ GROESBECK SW, ,42.50902,-82.959473, , ,1212
10189,12 MILE RD @ INKSTER, ,42.500301,-83.32012, , ,1213
20359,WOODWARD @ NORMANDY, ,42.524605,-83.192915, , ,1214
420,TELEGRAPH & MAPLE SW, ,42.543425,-83.285278, , ,1215
19921,BALDWIN @ RUNDELL, ,42.652707,-83.299444, , ,1216
20368,11 MILE RD @ S MAPLE, ,42.489581,-83.15194, , ,1217
20087,MIDDLEBELT @ HILDEBRANDT, ,42.232105,-83.327478, , ,1218
20421,12 MILE RD @ CREDIT ACCEPTANCE, ,42.5007,-83.297708, , ,1219
10330,DEQUINDRE @ TARGET DRIVEWA, ,42.502313,-83.085531, , ,1220
20123,GRATIOT @ 13 MILE RD, ,42.523325,-82.919975, , ,1221
20457,12 MILE RD @  FRANKLIN HILLS DR, ,42.50085,-83.301538, , ,1222
10393,BALDWIN @ COSMA, ,42.675626,-83.300521, , ,1223
20400,10 MILE RD @ PIERCE, ,42.473686,-83.211893, , ,1224
1093,9 MILE & SCOTIA, ,42.45985,-83.171473, , ,1225
20214,12 MILE RD @ XBOHN, ,42.509441,-82.946581, , ,1226
20554,GREENFIELD @ SAN QUENTIN, ,42.492751,-83.202706, , ,1227
10597,MAPLE & X FROM BAUREVIC BLVD, ,42.542645,-83.369298, , ,1228
20422,12 MILE RD @ CASE AV, ,42.500755,-83.295563, , ,1229
1112,9 MILE RD. & SCOTIA, ,42.460033,-83.172475, , ,1230
20311,MAIN ST @ LEXINGTON BLVD, ,42.522006,-83.145693, , ,1231
11939,ALLEN RD @ KEPPEN, ,42.26736,-83.19913, , ,1232
20304,MAIN ST @ LINDEN, ,42.514916,-83.145248, , ,1233
20583,SOUTHFIELD @ MT VERNON NS, ,42.466661,-83.22097, , ,1234
10653,OPDYKE & UNIVERSITY, ,42.662896,-83.245716, , ,1235
225,EUREKA & BIDDLE, ,42.20003,-83.151033, , ,1236
1125,DEQUINDRE &  10 MILE NE, ,42.47673,-83.084483, , ,1237
20342,S WASHINGTON @ LINCOLN, ,42.48312,-83.14636, , ,1238
799,DEQUINDRE & STEPHENS, ,42.469386,-83.084276, , ,1239
12070,W MAPLE RD @ SOUTHFIELD RD, ,42.545785,-83.221573, , ,1240
20307,MAIN ST @ WOODLAWN, ,42.521918,-83.14555, , ,1241
20585,TELEGRAPH @ NORCREST, ,42.455161,-83.278078, , ,1242
10865,13 MILE RD @ FRASER WOODS D, ,42.524246,-82.94264, , ,1243
666,GREENFIELD & BIRWOOD, ,42.530311,-83.204438, , ,1244
1144,11 MILE RD. & JOHN R SE, ,42.490845,-83.104223, , ,1245
20383,10 MILE RD @ RIVER HEIGHTS, ,42.472033,-83.2742, , ,1246
912,SCHOENHERR & 12 MILE RD., ,42.507303,-82.987336, , ,1247
12071,W MAPLE RD @ BATES, ,42.546595,-83.216885, , ,1248
20326,WOODWARD @ ZOO, ,42.478208,-83.148585, , ,1249
20600,TELEGRAPH @ FARMBROOK, ,42.506318,-83.285676, , ,1250
11025,PERRY & MADISON, ,42.663023,-83.268653, , ,1251
986,HARPER & MOROSS, ,42.424961,-82.927746, , ,1252
1364,12 MILE & UTICA, ,42.509656,-82.935376, , ,1253
20392,10 MILE RD @ LATHRUP, ,42.473385,-83.2176, , ,1254
1052,MACK&9 MILE VITAMIN  VIL, ,42.465438,-82.898151, , ,1255
12086,S WOODWARD @ CHAPIN, ,42.535826,-83.203215, , ,1256
20463,13 MILE RD @ CANTERBERRY, ,42.517158,-83.218028, , ,1257
20714,GREATER MACK @ O'CONNOR, ,42.462838,-82.899168, , ,1258
20755,HARPER @ ELIZABETH, ,42.462591,-82.909181, , ,1259
20828,GREATER MACK @ ROSEDALE, ,42.455698,-82.902629, , ,1260
21016,SCHOENHERR @ MORAVIAN, ,42.54774,-82.989418, , ,1261
21052,DEQUINDRE @ CAMEL, ,42.543798,-83.087503, , ,1262
21089,15 MILE RD @ TIFFANY, ,42.551426,-83.024591, , ,1263
21115,EUREKA RD @ HIPP, ,42.198433,-83.236785, , ,1264
117,TAYLOR MEIJER, ,42.198996,-83.262136, , ,1265
149,ALLEN & SOUTHFIELD, ,42.259506,-83.205646, , ,1266
157,WAYNE COUNTY COMM. COLLEGE, ,42.215003,-83.240456, , ,1267
412,TELEGRAPH & 12 MILE RD., ,42.502265,-83.285008, , ,1268
708,WOODWARD & CHARLES LANE, ,42.613153,-83.27285, , ,1269
713,PHOENIX CENTER, ,42.635866,-83.29089, , ,1270
995,HARPER & 15 MILE, ,42.554955,-82.870351, , ,1271
1018,MASONIC & JEFFERSON, ,42.527481,-82.874675, , ,1272
1046,12 MILE RD & LITTLE MACK, ,42.51022,-82.907513, , ,1273
1155,12 MILE RD. & GRATIOT NW, ,42.509886,-82.929161, , ,1274
1171,12 MILE RD. & FARMINGTON RD., ,42.498785,-83.379248, , ,1275
1241,13 MILE RD. & LAHSER, ,42.516156,-83.263535, , ,1276
9219,CHARLEVIOX & CADIEUX, ,42.393308,-82.921643, , ,1277
10031,SQUIRREL @ SEYBURN, ,42.67097,-83.22054, , ,1278
10418,GRATIOT @ UTICA, ,42.503766,-82.932721, , ,1279
10444,NORTHWESTERN @ IFO MARRIOTT, ,42.485028,-83.275535, , ,1280
10640,OPDYKE & X FROM CENTERPOINT PKWY, ,42.621586,-83.248561, , ,1281
10656,OPDYKE & COMMERCIAL DR, ,42.675841,-83.245813, , ,1282
10658,OPDYKE & X FROM COMMERCIAL DR, ,42.674808,-83.245923, , ,1283
10695,W MAPLE RD @ LARCHLEA, ,42.546055,-83.236673, , ,1284
10836,SOUTHFIELD @ SIXTH ST, ,42.243613,-83.154116, , ,1285
10960,WOODWARD @ COTTAGE, ,42.63129,-83.288568, , ,1286
10980,W COLUMBIA @ CARLYLE, ,42.670175,-83.306816, , ,1287
11033,PERRY & FAIRGROVE, ,42.645221,-83.289555, , ,1288
11057,HURON @ S GENESSE, ,42.635343,-83.321105, , ,1289
11131,EVERGREEN @  X FROM BOARDWALK BLVD, ,42.477978,-83.240695, , ,1290
11155,EUREKA RD @ HOWARD, ,42.199498,-83.185318, , ,1291
11233,SCHOENHERR @ 11 MILE RD SW, ,42.491823,-82.987176, , ,1292
11290,WOODWARD @ FRANKLIN, ,42.498443,-83.167691, , ,1293
11348,15 MILE RD IFO ST. RONALD, ,42.553875,-82.939826, , ,1294
11406,SCHOENHERR @ GREINER, ,42.428116,-82.984793, , ,1295
11526,MICHIGAN & IFO LIBERTY PLUMBING, ,42.289945,-83.326668, , ,1296
11562,DEQUINDRE @  KNIGHTS INN, ,42.486315,-83.085006, , ,1297
11570,JOHN R @ MANDOLINE, ,42.53225,-83.106815, , ,1298
11622,ADAMS @ SOUTH BLVD., ,42.621713,-83.209223, , ,1299
11641,13 MILE RD @ BEAUMONT HOSPITAL, ,42.517691,-83.191326, , ,1300
11659,10 MILE RD @ XLAWRENCE TECH, ,42.472613,-83.249181, , ,1301
11716,TOLEDO @, ,42.216123,-83.193965, , ,1302
11754,SCHOENHERR @ HERITAGE, ,42.543766,-82.98945, , ,1303
11804,WEST RD @ NEWMAN, ,42.141108,-83.210685, , ,1304
11816,JOHN R. @ X FROM RING DR, ,42.547238,-83.107418, , ,1305
11845,VAN DYKE @ WESTMINISTER, ,42.45277,-83.025561, , ,1306
11848,VAN DYKE @ CHICAGO NS, ,42.523118,-83.028788, , ,1307
11925,FORD AVE. @ CORA, ,42.213945,-83.162286, , ,1308
11995,COOLIDGE @ CATALPA, ,42.496345,-83.183713, , ,1309
12020,13 MILE RD @ LINCOLNSHIRE, ,42.515935,-83.268748, , ,1310
12059,13 MILE RD @ CARDINAL LANE, ,42.515751,-83.276935, , ,1311
12132,W MAPLE RD @  LAHSER, ,42.545283,-83.263216, , ,1312
12279,14 MILE RD @ N BYWOOD, ,42.533323,-83.156645, , ,1313
12295,E. MAPLE RD @ KIRKTON, ,42.548581,-83.139796, , ,1314
12368,HARPER @ FIERZ, ,42.567241,-82.871703, , ,1315
12379,HARPER @ HARVARD SHORE, ,42.544703,-82.878298, , ,1316
12398,15 MILE RD @ MAYNARD, ,42.55475,-82.893796, , ,1317
12557,OAKWOOD @ HOLLYWOOD, ,42.2931,-83.215056, , ,1318
12802,FORD RD @ SILVERY LANE, ,42.326908,-83.28291, , ,1319
12835,TELEGRAPH @ MIDWAY, ,42.329753,-83.272468, , ,1320
13253,HARPER & BEACONSFIELD, ,42.407231,-82.955911, , ,1321
14012,GRATIOT @ MCDOUGALL, ,42.35741,-83.02863, , ,1322
14144,MICHIGAN @ TRENTON, ,42.330048,-83.147855, , ,1323
14180,CONGRESS @ BEAUBIEN, ,42.332216,-83.04117, , ,1324
14860,FORT @ SWAIN, ,42.314303,-83.085181, , ,1325
15502,HARPER @ CADIEUX, ,42.416546,-82.93614, , ,1326
15503,HARPER @ GUILFORD, ,42.417968,-82.933771, , ,1327
16651,FORT @ CABACIER, ,42.32547,-83.059766, , ,1328
17965,JEFFERSON @ RIVARD NS, ,42.333465,-83.033938, , ,1329
17995,JEFFERSON @ BELVIDERE, ,42.357943,-82.985858, , ,1330
18033,JEFFERSON @ MANISTIQUE, ,42.374241,-82.94078, , ,1331
18280,GRATIOT @ GUNSTON, ,42.40828,-82.995505, , ,1332
18844,MIDDLEBELT @ MAPLEWOOD, ,42.333528,-83.331135, , ,1333
18888,KERCHEVAL @ STEPHENS, ,42.402581,-82.897086, , ,1334
18890,KERCHEVAL @ KENWOOD, ,42.398426,-82.900186, , ,1335
19004,MACK @ ALLARD, ,42.427553,-82.909691, , ,1336
19149,HARPER @ CITY HALL, ,42.432988,-82.92344, , ,1337
19230,DEQUINDRE @ ELZA, ,42.451466,-83.083608, , ,1338
19231,DEQUINDRE @ MILTON, ,42.45006,-83.083561, , ,1339
19252,8 MILE RD @ MERRILL, ,42.447286,-83.086676, , ,1340
19264,WOODWARD @ FERRIS, ,42.413558,-83.102253, , ,1341
19400,MICHIGAN @ RIVERVIEW, ,42.292926,-83.316543, , ,1342
19457,FORT ST @ DETROIT, ,42.242246,-83.179898, , ,1343
19749,JOHN R @ 13 MILE RD NE, ,42.521068,-83.106338, , ,1344
20166,GRATIOT @ BEACONSFIELD, ,42.523286,-82.919355, , ,1345
20168, GRATIOT & MASONIC, ,42.532806,-82.913188, , ,1346
